144,cotton,CAGE
250,cotton,CAGE
406,cotton,CAGE
14,cotton,CAGE
148,cotton,CAGE
58,cotton,CAGE
293,cotton,CAGE
33,cotton,CAGE
6,cotton,5leaderP
25,cotton,CAGE
86,cotton,CAGE
4,cotton,CAGE
288,cotton,CAGE
35,cotton,CAGE
239,cotton,CAGE
50,cotton,CAGE
32,cotton,CAGE
84,cotton,CAGE
69,cotton,CAGE
132,cotton,CAGE
233,cotton,CAGE
20,cotton,CAGE
24,cotton,CAGE
115,cotton,CAGE
25,cotton,CAGE
53,cotton,5leaderP
132,cotton,CAGE
82,cotton,CAGE
60,cotton,CAGE
53,cotton,CAGE
496,cotton,CAGE
22,cotton,5leaderP
61,cotton,CAGE
68,cotton,5leaderP
99,cotton,CAGE
332,cotton,CAGE
32,cotton,CAGE
43,cotton,CAGE
104,cotton,CAGE
211,cotton,CAGE
64,cotton,CAGE
64,cotton,CAGE
249,cotton,CAGE
93,cotton,CAGE
41,cotton,CAGE
35,cotton,CAGE
74,cotton,CAGE
417,cotton,CAGE
402,cotton,CAGE
119,cotton,CAGE
126,cotton,5leaderP
52,cotton,CAGE
160,cotton,CAGE
97,cotton,CAGE
28,cotton,5leaderP
853,cotton,CAGE
220,cotton,CAGE
92,cotton,CAGE
220,cotton,CAGE
100,cotton,CAGE
84,cotton,CAGE
39,cotton,CAGE
71,cotton,CAGE
177,cotton,CAGE
110,cotton,5leaderP
336,cotton,CAGE
60,cotton,CAGE
31,cotton,5leaderP
60,cotton,CAGE
170,cotton,CAGE
58,cotton,5leaderP
101,cotton,CAGE
54,cotton,5leaderP
61,cotton,CAGE
267,cotton,CAGE
76,cotton,CAGE
256,cotton,CAGE
84,cotton,CAGE
97,cotton,CAGE
36,cotton,5leaderP
22,cotton,CAGE
8,cotton,5leaderP
17,cotton,CAGE
265,cotton,CAGE
52,cotton,CAGE
229,cotton,CAGE
72,cotton,CAGE
72,cotton,CAGE
104,cotton,CAGE
209,cotton,CAGE
111,cotton,CAGE
133,cotton,CAGE
3,cotton,CAGE
86,cotton,CAGE
15,cotton,CAGE
55,cotton,5leaderP
226,cotton,CAGE
218,cotton,CAGE
40,cotton,5leaderP
219,cotton,CAGE
63,cotton,CAGE
149,cotton,5leaderP
16,cotton,CAGE
930,cotton,CAGE
302,cotton,CAGE
61,cotton,CAGE
155,cotton,CAGE
381,cotton,CAGE
81,cotton,CAGE
62,cotton,CAGE
403,cotton,CAGE
162,cotton,CAGE
26,cotton,5leaderP
188,cotton,CAGE
104,cotton,CAGE
124,cotton,CAGE
212,cotton,CAGE
63,cotton,CAGE
149,cotton,CAGE
32,cotton,CAGE
44,cotton,5leaderP
490,cotton,CAGE
465,cotton,CAGE
29,cotton,CAGE
6,cotton,CAGE
165,cotton,5leaderP
165,cotton,CAGE
216,cotton,CAGE
206,cotton,CAGE
69,cotton,CAGE
38,cotton,CAGE
15,cotton,CAGE
51,cotton,CAGE
30,cotton,5leaderP
192,cotton,CAGE
10,cotton,5leaderP
74,cotton,CAGE
14,cotton,CAGE
28,cotton,5leaderP
7,cotton,CAGE
139,cotton,CAGE
14,cotton,CAGE
125,cotton,5leaderP
4,cotton,CAGE
59,cotton,CAGE
166,cotton,CAGE
67,cotton,CAGE
713,cotton,CAGE
92,cotton,CAGE
40,cotton,CAGE
13,cotton,CAGE
1170,cotton,CAGE
117,cotton,CAGE
307,cotton,CAGE
119,cotton,5leaderP
69,cotton,CAGE
210,cotton,CAGE
20,cotton,CAGE
1675,cotton,CAGE
66,cotton,CAGE
138,cotton,CAGE
137,cotton,CAGE
3,cotton,CAGE
190,cotton,CAGE
182,cotton,CAGE
48,cotton,CAGE
227,cotton,CAGE
62,cotton,CAGE
5,cotton,CAGE
105,cotton,CAGE
92,cotton,5leaderP
122,cotton,CAGE
45,cotton,CAGE
201,cotton,CAGE
87,cotton,CAGE
119,cotton,CAGE
9,cotton,CAGE
84,cotton,5leaderP
27,cotton,CAGE
158,cotton,CAGE
13,cotton,CAGE
84,cotton,CAGE
128,cotton,CAGE
47,cotton,CAGE
9,cotton,5leaderP
34,cotton,5leaderP
213,cotton,CAGE
106,cotton,CAGE
22,cotton,CAGE
193,cotton,CAGE
190,cotton,CAGE
6,cotton,CAGE
68,cotton,CAGE
6,cotton,CAGE
446,cotton,CAGE
28,cotton,CAGE
2,cotton,CAGE
39,cotton,5leaderP
137,cotton,CAGE
158,cotton,CAGE
93,cotton,5leaderP
139,cotton,CAGE
131,cotton,CAGE
209,cotton,CAGE
39,cotton,CAGE
54,cotton,CAGE
20,cotton,CAGE
28,cotton,CAGE
53,cotton,CAGE
8,cotton,CAGE
61,cotton,CAGE
82,cotton,5leaderP
8,cotton,CAGE
11,cotton,CAGE
9,cotton,CAGE
68,cotton,CAGE
234,cotton,CAGE
330,cotton,CAGE
57,cotton,5leaderP
455,cotton,CAGE
208,cotton,CAGE
205,cotton,5leaderP
170,cotton,5leaderP
171,cotton,CAGE
406,cotton,CAGE
62,cotton,CAGE
31,cotton,5leaderP
0,cotton,CAGE
222,cotton,CAGE
14,cotton,CAGE
134,cotton,CAGE
1947,cotton,CAGE
65,cotton,5leaderP
46,cotton,5leaderP
60,cotton,CAGE
105,cotton,CAGE
123,cotton,CAGE
117,cotton,CAGE
12,cotton,5leaderP
5,cotton,CAGE
100,cotton,CAGE
22,cotton,CAGE
662,cotton,CAGE
14,cotton,CAGE
48,cotton,CAGE
93,cotton,CAGE
85,cotton,CAGE
26,cotton,CAGE
160,cotton,CAGE
2,cotton,CAGE
62,cotton,CAGE
17,cotton,CAGE
98,cotton,5leaderP
25,cotton,5leaderP
40,cotton,CAGE
508,cotton,CAGE
153,cotton,CAGE
436,cotton,CAGE
112,cotton,5leaderP
21,cotton,CAGE
431,cotton,CAGE
125,cotton,CAGE
197,cotton,CAGE
104,cotton,CAGE
104,cotton,CAGE
292,cotton,CAGE
34,cotton,5leaderP
105,cotton,CAGE
9,cotton,CAGE
79,cotton,5leaderP
93,cotton,5leaderP
135,cotton,CAGE
128,cotton,CAGE
19,cotton,5leaderP
139,cotton,CAGE
76,cotton,CAGE
202,cotton,CAGE
98,cotton,CAGE
55,cotton,CAGE
0,cotton,CAGE
36,cotton,CAGE
160,cotton,CAGE
163,cotton,CAGE
66,cotton,CAGE
101,cotton,CAGE
456,cotton,CAGE
41,cotton,CAGE
49,cotton,5leaderP
33,cotton,CAGE
113,cotton,CAGE
39,cotton,CAGE
235,cotton,CAGE
167,cotton,CAGE
261,cotton,CAGE
1,cotton,CAGE
126,cotton,CAGE
34,cotton,CAGE
126,cotton,CAGE
76,cotton,CAGE
100,cotton,CAGE
73,cotton,CAGE
46,cotton,5leaderP
538,cotton,CAGE
99,cotton,CAGE
607,cotton,CAGE
3,cotton,CAGE
168,cotton,CAGE
105,cotton,CAGE
198,cotton,CAGE
46,cotton,CAGE
199,cotton,CAGE
252,cotton,CAGE
156,cotton,CAGE
190,cotton,CAGE
81,cotton,5leaderP
130,cotton,CAGE
164,cotton,CAGE
83,cotton,5leaderP
104,cotton,CAGE
228,cotton,CAGE
228,cotton,CAGE
56,cotton,CAGE
118,cotton,CAGE
79,cotton,5leaderP
268,cotton,CAGE
39,cotton,CAGE
136,cotton,5leaderP
127,cotton,CAGE
70,cotton,CAGE
68,cotton,CAGE
158,cotton,CAGE
15,cotton,5leaderP
254,cotton,CAGE
64,cotton,CAGE
5,cotton,CAGE
24,cotton,CAGE
183,cotton,CAGE
1,cotton,CAGE
158,cotton,CAGE
36,cotton,CAGE
94,cotton,CAGE
104,cotton,5leaderP
3474,cotton,CAGE
9,cotton,CAGE
6,cotton,CAGE
11,cotton,CAGE
33,cotton,CAGE
29,cotton,CAGE
11,cotton,CAGE
229,cotton,CAGE
7,cotton,CAGE
81,cotton,CAGE
54,cotton,CAGE
68,cotton,5leaderP
134,cotton,CAGE
134,cotton,CAGE
69,cotton,CAGE
49,cotton,CAGE
113,cotton,CAGE
72,cotton,CAGE
140,cotton,CAGE
173,cotton,CAGE
15,cotton,CAGE
48,cotton,CAGE
8,cotton,CAGE
652,cotton,CAGE
201,cotton,CAGE
31,cotton,CAGE
29,cotton,CAGE
83,cotton,CAGE
46,cotton,CAGE
79,cotton,CAGE
168,cotton,CAGE
12,cotton,CAGE
161,cotton,CAGE
133,cotton,CAGE
174,cotton,CAGE
9,cotton,CAGE
184,cotton,5leaderP
135,cotton,CAGE
28,cotton,CAGE
231,cotton,CAGE
45,cotton,5leaderP
7,cotton,CAGE
25,cotton,CAGE
45,cotton,5leaderP
99,cotton,CAGE
72,cotton,CAGE
98,cotton,CAGE
12,cotton,CAGE
22,cotton,5leaderP
95,cotton,5leaderP
205,cotton,CAGE
3,cotton,5leaderP
160,cotton,CAGE
61,cotton,CAGE
60,cotton,CAGE
44,cotton,CAGE
565,cotton,CAGE
16,cotton,CAGE
47,cotton,CAGE
21,cotton,CAGE
106,cotton,CAGE
27,cotton,CAGE
100,cotton,CAGE
108,cotton,CAGE
174,cotton,CAGE
136,cotton,CAGE
16,cotton,5leaderP
436,cotton,CAGE
65,cotton,5leaderP
77,cotton,CAGE
86,cotton,CAGE
67,cotton,CAGE
5,cotton,CAGE
21,cotton,CAGE
66,cotton,CAGE
3,cotton,CAGE
50,cotton,5leaderP
47,cotton,5leaderP
236,cotton,CAGE
223,cotton,CAGE
66,cotton,5leaderP
100,cotton,CAGE
300,cotton,CAGE
260,cotton,CAGE
52,cotton,5leaderP
301,cotton,CAGE
145,cotton,CAGE
3,cotton,CAGE
12,cotton,CAGE
100,cotton,CAGE
58,cotton,CAGE
455,cotton,CAGE
55,cotton,5leaderP
48,cotton,CAGE
172,cotton,CAGE
8,cotton,5leaderP
81,cotton,CAGE
13,cotton,CAGE
99,cotton,CAGE
36,cotton,CAGE
31,cotton,5leaderP
60,cotton,CAGE
69,cotton,CAGE
63,cotton,CAGE
310,cotton,CAGE
94,cotton,CAGE
6,cotton,CAGE
8,cotton,CAGE
7,cotton,CAGE
67,cotton,CAGE
2,cotton,CAGE
101,cotton,CAGE
13,cotton,5leaderP
3,cotton,CAGE
28,cotton,CAGE
63,cotton,5leaderP
290,cotton,CAGE
316,cotton,CAGE
27,cotton,5leaderP
28,cotton,CAGE
208,cotton,CAGE
69,cotton,CAGE
17,cotton,CAGE
67,cotton,CAGE
152,cotton,5leaderP
10,cotton,CAGE
225,cotton,CAGE
24,cotton,CAGE
43,cotton,CAGE
10,cotton,CAGE
22,cotton,CAGE
20,cotton,5leaderP
16,cotton,CAGE
78,cotton,5leaderP
31,cotton,5leaderP
4,cotton,CAGE
141,cotton,CAGE
25,cotton,CAGE
55,cotton,CAGE
118,cotton,CAGE
108,cotton,CAGE
120,cotton,CAGE
42,cotton,CAGE
250,cotton,CAGE
82,cotton,CAGE
82,cotton,CAGE
208,cotton,CAGE
76,cotton,CAGE
41,cotton,CAGE
186,cotton,CAGE
150,cotton,CAGE
41,cotton,5leaderP
1,cotton,CAGE
127,cotton,CAGE
433,cotton,CAGE
42,cotton,5leaderP
111,cotton,5leaderP
62,cotton,CAGE
42,cotton,5leaderP
10,cotton,CAGE
62,cotton,CAGE
183,cotton,CAGE
12,cotton,CAGE
25,cotton,CAGE
52,cotton,CAGE
261,cotton,CAGE
33,cotton,CAGE
177,cotton,5leaderP
256,cotton,CAGE
137,cotton,CAGE
56,cotton,CAGE
3,cotton,CAGE
30,cotton,CAGE
32,cotton,5leaderP
0,cotton,CAGE
355,cotton,CAGE
25,cotton,CAGE
54,cotton,5leaderP
163,cotton,CAGE
5,cotton,CAGE
44,cotton,CAGE
97,cotton,5leaderP
154,cotton,CAGE
106,cotton,CAGE
167,cotton,CAGE
51,cotton,5leaderP
157,cotton,CAGE
0,cotton,CAGE
106,cotton,CAGE
83,cotton,CAGE
51,cotton,CAGE
5,cotton,CAGE
55,cotton,5leaderP
37,cotton,CAGE
195,cotton,CAGE
60,cotton,CAGE
4,cotton,CAGE
121,cotton,5leaderP
352,cotton,CAGE
6,cotton,CAGE
29,cotton,CAGE
66,cotton,CAGE
19,cotton,5leaderP
160,cotton,CAGE
88,cotton,CAGE
14,cotton,CAGE
297,cotton,CAGE
111,cotton,CAGE
181,cotton,CAGE
12,cotton,CAGE
410,cotton,CAGE
91,cotton,CAGE
29,cotton,CAGE
38,cotton,CAGE
326,cotton,CAGE
63,cotton,CAGE
46,cotton,CAGE
35,cotton,CAGE
252,cotton,CAGE
33,cotton,5leaderP
105,cotton,CAGE
68,cotton,CAGE
156,cotton,CAGE
143,cotton,CAGE
175,cotton,CAGE
77,cotton,CAGE
10,cotton,5leaderP
302,cotton,CAGE
101,cotton,CAGE
83,cotton,5leaderP
12,cotton,CAGE
10,cotton,CAGE
224,cotton,CAGE
40,cotton,CAGE
10,cotton,5leaderP
64,cotton,5leaderP
75,cotton,CAGE
22,cotton,5leaderP
41,cotton,CAGE
4,cotton,CAGE
40,cotton,CAGE
158,cotton,CAGE
106,cotton,CAGE
8,cotton,CAGE
107,cotton,CAGE
239,cotton,CAGE
60,cotton,CAGE
29,cotton,5leaderP
6,cotton,CAGE
84,cotton,CAGE
138,cotton,CAGE
21,cotton,CAGE
138,cotton,CAGE
212,cotton,CAGE
23,cotton,CAGE
152,cotton,CAGE
16,cotton,CAGE
70,cotton,CAGE
7,cotton,CAGE
98,cotton,CAGE
19,cotton,CAGE
314,cotton,CAGE
143,cotton,CAGE
18,cotton,CAGE
81,cotton,CAGE
27,cotton,CAGE
1,cotton,CAGE
110,cotton,CAGE
1,cotton,CAGE
26,cotton,CAGE
194,cotton,CAGE
37,cotton,5leaderP
40,cotton,CAGE
63,cotton,CAGE
168,cotton,CAGE
50,cotton,5leaderP
4,cotton,CAGE
34,cotton,CAGE
44,cotton,5leaderP
234,cotton,CAGE
115,cotton,5leaderP
97,cotton,CAGE
17,cotton,CAGE
34,cotton,CAGE
213,cotton,CAGE
4,cotton,CAGE
59,cotton,CAGE
53,cotton,5leaderP
18,cotton,5leaderP
211,cotton,CAGE
45,cotton,CAGE
48,cotton,5leaderP
185,cotton,CAGE
54,cotton,CAGE
178,cotton,CAGE
40,cotton,CAGE
94,cotton,CAGE
46,cotton,CAGE
52,cotton,5leaderP
40,cotton,CAGE
21,cotton,CAGE
24,cotton,CAGE
110,cotton,CAGE
8,cotton,CAGE
68,cotton,5leaderP
164,cotton,CAGE
6,cotton,CAGE
120,cotton,CAGE
93,cotton,CAGE
34,cotton,CAGE
8,cotton,CAGE
61,cotton,CAGE
29,cotton,CAGE
52,cotton,CAGE
13,cotton,CAGE
107,cotton,CAGE
21,cotton,CAGE
3,cotton,CAGE
27,cotton,CAGE
24,cotton,CAGE
238,cotton,CAGE
54,cotton,5leaderP
118,cotton,CAGE
251,cotton,CAGE
220,cotton,CAGE
313,cotton,CAGE
6,cotton,CAGE
51,cotton,CAGE
51,cotton,CAGE
506,cotton,CAGE
41,cotton,CAGE
19,cotton,CAGE
477,cotton,CAGE
61,cotton,5leaderP
23,cotton,CAGE
312,cotton,CAGE
327,cotton,CAGE
84,cotton,CAGE
77,cotton,CAGE
593,cotton,CAGE
102,cotton,CAGE
9,cotton,CAGE
92,cotton,CAGE
34,cotton,CAGE
25,cotton,CAGE
151,cotton,CAGE
145,cotton,CAGE
30,cotton,5leaderP
603,cotton,CAGE
336,cotton,CAGE
10,cotton,CAGE
57,cotton,CAGE
160,cotton,CAGE
106,cotton,CAGE
133,cotton,CAGE
44,cotton,CAGE
408,cotton,CAGE
28,cotton,5leaderP
24,cotton,5leaderP
8,cotton,CAGE
15,cotton,CAGE
70,cotton,CAGE
93,cotton,CAGE
44,cotton,CAGE
12,cotton,CAGE
2,cotton,CAGE
28,cotton,CAGE
63,cotton,5leaderP
761,cotton,CAGE
230,cotton,CAGE
15,cotton,CAGE
12,cotton,5leaderP
204,cotton,CAGE
21,cotton,CAGE
227,cotton,CAGE
244,cotton,CAGE
25,cotton,CAGE
61,cotton,CAGE
12,cotton,CAGE
118,cotton,CAGE
153,cotton,CAGE
31,cotton,5leaderP
123,cotton,CAGE
56,cotton,CAGE
4,cotton,CAGE
47,cotton,CAGE
24,cotton,CAGE
162,cotton,CAGE
10,cotton,CAGE
53,cotton,CAGE
52,cotton,CAGE
309,cotton,CAGE
17,cotton,5leaderP
160,cotton,CAGE
43,cotton,CAGE
66,cotton,CAGE
25,cotton,CAGE
93,cotton,CAGE
112,cotton,CAGE
158,cotton,CAGE
144,cotton,CAGE
149,cotton,CAGE
101,cotton,CAGE
239,cotton,CAGE
15,cotton,CAGE
16,cotton,CAGE
11,cotton,CAGE
19,cotton,5leaderP
310,cotton,CAGE
24,cotton,CAGE
32,cotton,CAGE
18,cotton,CAGE
9,cotton,CAGE
119,cotton,CAGE
4,cotton,CAGE
143,cotton,CAGE
26,cotton,CAGE
7,cotton,5leaderP
9,cotton,CAGE
79,cotton,CAGE
35,cotton,5leaderP
38,cotton,CAGE
15,cotton,5leaderP
72,cotton,CAGE
59,cotton,CAGE
200,cotton,CAGE
118,cotton,CAGE
121,cotton,5leaderP
563,cotton,CAGE
17,cotton,CAGE
196,cotton,5leaderP
135,cotton,5leaderP
18,cotton,5leaderP
59,cotton,5leaderP
21,cotton,CAGE
60,cotton,CAGE
145,cotton,CAGE
86,cotton,CAGE
105,cotton,CAGE
51,cotton,CAGE
0,cotton,CAGE
23,cotton,CAGE
23,cotton,CAGE
120,cotton,CAGE
159,cotton,CAGE
14,cotton,CAGE
168,cotton,CAGE
13,cotton,CAGE
0,cotton,CAGE
20,cotton,CAGE
101,cotton,CAGE
0,cotton,CAGE
2,cotton,CAGE
37,cotton,5leaderP
46,cotton,CAGE
33,cotton,5leaderP
165,cotton,CAGE
60,cotton,CAGE
93,cotton,5leaderP
133,cotton,CAGE
33,cotton,CAGE
171,cotton,CAGE
60,cotton,CAGE
125,cotton,CAGE
105,cotton,CAGE
55,cotton,5leaderP
7,cotton,CAGE
21,cotton,CAGE
132,cotton,5leaderP
15,cotton,CAGE
158,cotton,CAGE
144,cotton,CAGE
28,cotton,CAGE
44,cotton,CAGE
12,cotton,CAGE
1366,cotton,CAGE
246,cotton,CAGE
176,cotton,CAGE
37,cotton,CAGE
21,cotton,5leaderP
161,cotton,CAGE
82,cotton,CAGE
16,cotton,5leaderP
40,cotton,5leaderP
71,cotton,CAGE
47,cotton,CAGE
39,cotton,CAGE
104,cotton,CAGE
20,cotton,5leaderP
93,cotton,CAGE
71,cotton,5leaderP
190,cotton,CAGE
21,cotton,CAGE
164,cotton,CAGE
89,cotton,5leaderP
95,cotton,CAGE
46,cotton,5leaderP
63,cotton,5leaderP
154,cotton,CAGE
224,cotton,CAGE
34,cotton,CAGE
93,cotton,CAGE
191,cotton,CAGE
208,cotton,CAGE
50,cotton,CAGE
70,cotton,CAGE
85,cotton,CAGE
68,cotton,CAGE
607,cotton,CAGE
153,cotton,CAGE
42,cotton,CAGE
85,cotton,CAGE
65,cotton,CAGE
261,cotton,CAGE
388,cotton,CAGE
208,cotton,CAGE
96,cotton,CAGE
170,cotton,5leaderP
79,cotton,CAGE
187,cotton,CAGE
77,cotton,CAGE
10,cotton,CAGE
47,cotton,CAGE
33,cotton,CAGE
46,cotton,CAGE
478,cotton,CAGE
14,cotton,CAGE
132,cotton,CAGE
15,cotton,CAGE
57,cotton,CAGE
448,cotton,CAGE
129,cotton,CAGE
14,cotton,5leaderP
21,cotton,CAGE
14,cotton,CAGE
32,cotton,CAGE
28,cotton,5leaderP
140,cotton,CAGE
151,cotton,CAGE
2,cotton,CAGE
160,cotton,CAGE
8,cotton,CAGE
271,cotton,CAGE
15,cotton,CAGE
15,cotton,CAGE
42,cotton,CAGE
29,cotton,CAGE
38,cotton,5leaderP
121,cotton,CAGE
148,cotton,CAGE
52,cotton,CAGE
57,cotton,5leaderP
48,cotton,CAGE
56,cotton,CAGE
100,cotton,5leaderP
59,cotton,CAGE
13,cotton,CAGE
96,cotton,CAGE
65,cotton,CAGE
26,cotton,CAGE
39,cotton,CAGE
30,cotton,5leaderP
55,cotton,CAGE
16,cotton,5leaderP
77,cotton,5leaderP
52,cotton,CAGE
168,cotton,CAGE
40,cotton,5leaderP
58,cotton,CAGE
130,cotton,CAGE
51,cotton,CAGE
30,cotton,CAGE
61,cotton,CAGE
192,cotton,CAGE
50,cotton,CAGE
8,cotton,CAGE
28,cotton,CAGE
79,cotton,CAGE
98,cotton,CAGE
141,cotton,CAGE
87,cotton,CAGE
87,cotton,CAGE
87,cotton,5leaderP
101,cotton,CAGE
306,cotton,CAGE
25,cotton,CAGE
36,cotton,5leaderP
46,cotton,5leaderP
37,cotton,CAGE
14,cotton,5leaderP
164,cotton,5leaderP
65,cotton,CAGE
83,cotton,CAGE
36,cotton,CAGE
103,cotton,CAGE
59,cotton,CAGE
158,cotton,CAGE
138,cotton,5leaderP
56,cotton,CAGE
24,cotton,CAGE
15,cotton,5leaderP
5,cotton,5leaderP
23,cotton,5leaderP
39,cotton,5leaderP
49,cotton,CAGE
3,cotton,CAGE
15,cotton,CAGE
71,cotton,CAGE
21,cotton,5leaderP
157,cotton,CAGE
34,cotton,CAGE
28,cotton,CAGE
178,cotton,CAGE
208,cotton,CAGE
208,cotton,CAGE
57,cotton,5leaderP
90,cotton,CAGE
78,cotton,CAGE
78,cotton,CAGE
257,cotton,CAGE
127,cotton,5leaderP
118,cotton,CAGE
21,cotton,CAGE
59,cotton,CAGE
200,cotton,CAGE
129,cotton,5leaderP
52,cotton,CAGE
52,cotton,CAGE
104,cotton,5leaderP
58,cotton,CAGE
36,cotton,CAGE
30,cotton,CAGE
114,cotton,CAGE
69,cotton,CAGE
67,cotton,CAGE
29,cotton,5leaderP
18,cotton,CAGE
12,cotton,CAGE
28,cotton,5leaderP
189,cotton,CAGE
40,cotton,5leaderP
34,cotton,CAGE
47,cotton,5leaderP
54,cotton,CAGE
157,cotton,CAGE
15,cotton,CAGE
15,cotton,CAGE
21,cotton,CAGE
62,cotton,CAGE
20,cotton,CAGE
43,cotton,5leaderP
58,cotton,CAGE
155,cotton,CAGE
38,cotton,5leaderP
57,cotton,5leaderP
31,cotton,5leaderP
3,cotton,CAGE
0,cotton,CAGE
112,cotton,CAGE
124,cotton,5leaderP
10,cotton,CAGE
0,cotton,CAGE
34,cotton,5leaderP
169,cotton,CAGE
10,cotton,CAGE
38,cotton,CAGE
55,cotton,CAGE
7,cotton,CAGE
42,cotton,CAGE
73,cotton,CAGE
228,cotton,CAGE
88,cotton,CAGE
57,cotton,CAGE
36,cotton,CAGE
137,cotton,CAGE
39,cotton,CAGE
156,cotton,5leaderP
203,cotton,CAGE
88,cotton,5leaderP
178,cotton,CAGE
263,cotton,CAGE
178,cotton,CAGE
82,cotton,5leaderP
15,cotton,CAGE
154,cotton,CAGE
164,cotton,5leaderP
177,cotton,CAGE
100,cotton,CAGE
23,cotton,CAGE
34,cotton,CAGE
107,cotton,CAGE
53,cotton,CAGE
225,cotton,CAGE
7,cotton,CAGE
15,cotton,CAGE
43,cotton,5leaderP
52,cotton,CAGE
21,cotton,5leaderP
103,cotton,5leaderP
84,cotton,5leaderP
71,cotton,CAGE
16,cotton,CAGE
9,cotton,CAGE
20,cotton,CAGE
214,cotton,CAGE
161,cotton,CAGE
8,cotton,CAGE
65,cotton,CAGE
78,cotton,CAGE
53,cotton,CAGE
29,cotton,CAGE
304,cotton,CAGE
56,cotton,5leaderP
90,cotton,5leaderP
52,cotton,CAGE
216,cotton,CAGE
252,cotton,CAGE
181,cotton,CAGE
198,cotton,CAGE
45,cotton,CAGE
214,cotton,CAGE
23,cotton,CAGE
14,cotton,CAGE
97,cotton,CAGE
331,cotton,CAGE
128,cotton,CAGE
29,cotton,CAGE
27,cotton,CAGE
43,cotton,CAGE
179,cotton,CAGE
328,cotton,CAGE
86,cotton,CAGE
97,cotton,CAGE
59,cotton,CAGE
47,cotton,CAGE
237,cotton,CAGE
90,cotton,CAGE
61,cotton,5leaderP
307,cotton,CAGE
5,cotton,CAGE
23,cotton,CAGE
83,cotton,CAGE
73,cotton,CAGE
152,cotton,CAGE
57,cotton,CAGE
133,cotton,5leaderP
94,cotton,CAGE
35,cotton,CAGE
137,cotton,CAGE
124,cotton,CAGE
197,cotton,CAGE
60,cotton,CAGE
163,cotton,CAGE
819,cotton,CAGE
64,cotton,5leaderP
32,cotton,5leaderP
15,cotton,CAGE
8,cotton,CAGE
103,cotton,CAGE
55,cotton,CAGE
152,cotton,CAGE
44,cotton,CAGE
190,cotton,CAGE
62,cotton,CAGE
74,cotton,5leaderP
21,cotton,CAGE
122,cotton,CAGE
55,cotton,CAGE
38,cotton,5leaderP
124,cotton,CAGE
25,cotton,CAGE
3,cotton,CAGE
5,cotton,CAGE
270,cotton,CAGE
25,cotton,5leaderP
32,cotton,CAGE
82,cotton,5leaderP
68,cotton,CAGE
375,cotton,CAGE
77,cotton,CAGE
17,cotton,CAGE
117,cotton,CAGE
26,cotton,5leaderP
1,cotton,CAGE
31,cotton,CAGE
134,cotton,CAGE
192,cotton,CAGE
295,cotton,CAGE
37,cotton,5leaderP
217,cotton,CAGE
92,cotton,5leaderP
60,cotton,5leaderP
312,cotton,CAGE
199,cotton,CAGE
5,cotton,CAGE
44,cotton,CAGE
193,cotton,CAGE
24,cotton,5leaderP
25,cotton,5leaderP
9,cotton,CAGE
26,cotton,5leaderP
21,cotton,CAGE
182,cotton,CAGE
8,cotton,5leaderP
32,cotton,5leaderP
11,cotton,5leaderP
12,cotton,CAGE
143,cotton,CAGE
126,cotton,CAGE
42,cotton,CAGE
68,cotton,CAGE
192,cotton,CAGE
44,cotton,CAGE
80,cotton,5leaderP
129,cotton,CAGE
91,cotton,5leaderP
183,cotton,CAGE
87,cotton,CAGE
10,cotton,CAGE
98,cotton,CAGE
8,cotton,CAGE
117,cotton,CAGE
9,cotton,CAGE
209,cotton,CAGE
204,cotton,CAGE
100,cotton,CAGE
79,cotton,5leaderP
36,cotton,CAGE
190,cotton,CAGE
46,cotton,CAGE
90,cotton,CAGE
72,cotton,5leaderP
102,cotton,5leaderP
133,cotton,CAGE
7,cotton,CAGE
32,cotton,5leaderP
92,cotton,CAGE
107,cotton,CAGE
186,cotton,CAGE
142,cotton,CAGE
77,cotton,CAGE
14,cotton,5leaderP
40,cotton,5leaderP
12,cotton,CAGE
11,cotton,5leaderP
75,cotton,5leaderP
355,cotton,CAGE
212,cotton,CAGE
50,cotton,CAGE
9,cotton,CAGE
67,cotton,CAGE
0,cotton,CAGE
107,cotton,CAGE
19,cotton,CAGE
107,cotton,CAGE
187,cotton,CAGE
90,cotton,CAGE
248,cotton,CAGE
174,cotton,CAGE
228,cotton,CAGE
0,cotton,CAGE
109,cotton,CAGE
118,cotton,CAGE
84,cotton,CAGE
1082,cotton,CAGE
136,cotton,CAGE
118,cotton,CAGE
89,cotton,CAGE
238,cotton,CAGE
127,cotton,CAGE
91,cotton,CAGE
3,cotton,CAGE
21,cotton,5leaderP
46,cotton,5leaderP
49,cotton,5leaderP
90,cotton,CAGE
43,cotton,5leaderP
111,cotton,CAGE
9,cotton,CAGE
87,cotton,CAGE
260,cotton,CAGE
226,cotton,CAGE
82,cotton,CAGE
227,cotton,CAGE
82,cotton,CAGE
176,cotton,CAGE
168,cotton,CAGE
72,cotton,CAGE
136,cotton,CAGE
15,cotton,CAGE
135,cotton,CAGE
526,cotton,CAGE
46,cotton,CAGE
95,cotton,CAGE
154,cotton,CAGE
53,cotton,CAGE
8,cotton,CAGE
23,cotton,5leaderP
16,cotton,CAGE
63,cotton,CAGE
68,cotton,CAGE
124,cotton,CAGE
157,cotton,CAGE
14,cotton,CAGE
9,cotton,CAGE
404,cotton,CAGE
17,cotton,CAGE
304,cotton,CAGE
100,cotton,5leaderP
2,cotton,CAGE
